stacode	iyear	idate	T_AVE	R
59632	1991	0831	28.2	9.1
59632	1991	0901	28.2	8.9
59632	1991	0902	28.2	8.7
59632	1991	0903	28.1	8.4
59632	1991	0904	28.1	8.2
59632	1991	0905	28.1	8
59632	1991	0906	28	7.8
59632	1991	0907	28	7.6
59632	1991	0908	28	7.4
59632	1991	0909	28	7.2
59632	1991	0910	27.9	7
59632	1991	0911	27.9	6.8
59632	1991	0912	27.8	6.6
59632	1991	0913	27.8	6.4
59632	1991	0914	27.8	6.3
59632	1991	0915	27.7	6.1
59632	1991	0916	27.7	6
59632	1991	0917	27.6	5.8
59632	1991	0918	27.6	5.7
59632	1991	0919	27.5	5.5
59632	1991	0920	27.5	5.4
59632	1991	0921	27.4	5.3
59632	1991	0922	27.3	5.2
59632	1991	0923	27.3	5
59632	1991	0924	27.2	4.9
59632	1991	0925	27.1	4.8
59632	1991	0926	27	4.7
59632	1991	0927	26.9	4.6
59632	1991	0928	26.8	4.5
59632	1991	0929	26.7	4.4
59632	1991	0930	26.6	4.3
59632	1991	1001	26.5	4.2
59632	1991	1002	26.4	4.1
59632	1991	1003	26.3	4
59632	1991	1004	26.2	3.9
59632	1991	1005	26.1	3.8
59632	1991	1006	26	3.7
59632	1991	1007	25.9	3.7
59632	1991	1008	25.7	3.6
59632	1991	1009	25.6	3.5
59632	1991	1010	25.5	3.4
59632	1991	1011	25.4	3.4
59632	1991	1012	25.3	3.3
59632	1991	1013	25.1	3.2
59632	1991	1014	25	3.2
59632	1991	1015	24.9	3.1
59632	1991	1016	24.8	3.1
59632	1991	1017	24.7	3
59632	1991	1018	24.5	3
59632	1991	1019	24.4	2.9
59632	1991	1020	24.3	2.9
59632	1991	1021	24.2	2.9
59632	1991	1022	24.1	2.8
59632	1991	1023	24	2.8
59632	1991	1024	23.8	2.8
59632	1991	1025	23.7	2.8
59632	1991	1026	23.6	2.8
59632	1991	1027	23.5	2.8
59632	1991	1028	23.4	2.8
59632	1991	1029	23.3	2.8
59632	1991	1030	23.2	2.8
59632	1991	1031	23.1	2.8
59632	1991	1101	22.9	2.8
59632	1991	1102	22.8	2.8
59632	1991	1103	22.7	2.8
59632	1991	1104	22.6	2.8
59632	1991	1105	22.5	2.8
59632	1991	1106	22.3	2.8
59632	1991	1107	22.2	2.8
59632	1991	1108	22	2.8
59632	1991	1109	21.9	2.8
59632	1991	1110	21.7	2.8
59632	1991	1111	21.6	2.7
59632	1991	1112	21.4	2.7
59632	1991	1113	21.3	2.7
59632	1991	1114	21.1	2.7
59632	1991	1115	20.9	2.6
59632	1991	1116	20.8	2.6
59632	1991	1117	20.6	2.6
59632	1991	1118	20.4	2.5
59632	1991	1119	20.2	2.5
59632	1991	1120	20	2.4
59632	1991	1121	19.8	2.4
59632	1991	1122	19.6	2.3
59632	1991	1123	19.4	2.2
59632	1991	1124	19.3	2.2
59632	1991	1125	19.1	2.1
59632	1991	1126	18.9	2
59632	1991	1127	18.7	2
59632	1991	1128	18.5	1.9
59632	1991	1129	18.3	1.8
59632	1991	1130	18.1	1.7
59632	1991	1201	18	1.7
59632	1991	1202	17.8	1.6
59632	1991	1203	17.6	1.5
59632	1991	1204	17.5	1.5
59632	1991	1205	17.3	1.4
59632	1991	1206	17.2	1.3
59632	1991	1207	17	1.3
59632	1991	1208	16.9	1.2
59632	1991	1209	16.8	1.2
59632	1991	1210	16.7	1.1
59632	1991	1211	16.6	1.1
59632	1991	1212	16.4	1.1
59632	1991	1213	16.3	1.1
59632	1991	1214	16.2	1
59632	1991	1215	16.2	1
59632	1991	1216	16.1	1
59632	1991	1217	16	1
59632	1991	1218	15.9	1
59632	1991	1219	15.8	1
59632	1991	1220	15.7	1
59632	1991	1221	15.7	1
59632	1991	1222	15.6	1
59632	1991	1223	15.5	1.1
59632	1991	1224	15.5	1.1
59632	1991	1225	15.4	1.1
59632	1991	1226	15.3	1.1
59632	1991	1227	15.2	1.2
59632	1991	1228	15.2	1.2
59632	1991	1229	15.1	1.2
59632	1991	1230	15	1.3
59632	1991	1231	14.9	1.3
59635	1991	0101	15.4	1.3
59635	1991	0102	15.3	1.3
59635	1991	0103	15.2	1.3
59635	1991	0104	15.1	1.3
59635	1991	0105	15	1.3
59635	1991	0106	14.9	1.3
59635	1991	0107	14.9	1.3
59635	1991	0108	14.8	1.3
59635	1991	0109	14.7	1.3
59635	1991	0110	14.6	1.4
59635	1991	0111	14.5	1.4
59635	1991	0112	14.4	1.4
59635	1991	0113	14.3	1.5
59635	1991	0114	14.3	1.5
59635	1991	0115	14.2	1.6
59635	1991	0116	14.1	1.6
59635	1991	0117	14	1.6
59635	1991	0118	14	1.7
59635	1991	0119	13.9	1.7
59635	1991	0120	13.9	1.8
59635	1991	0121	13.9	1.8
59635	1991	0122	13.8	1.8
59635	1991	0123	13.8	1.9
59635	1991	0124	13.8	1.9
59635	1991	0125	13.8	1.9
59635	1991	0126	13.8	1.9
59635	1991	0127	13.9	1.9
59635	1991	0128	13.9	1.9
59635	1991	0129	14	1.9
59635	1991	0130	14	1.9
59635	1991	0131	14.1	1.8
59635	1991	0201	14.2	1.8
59635	1991	0202	14.2	1.8
59635	1991	0203	14.3	1.7
59635	1991	0204	14.4	1.7
59635	1991	0205	14.5	1.6
59635	1991	0206	14.6	1.6
59635	1991	0207	14.7	1.5
59635	1991	0208	14.9	1.4
59635	1991	0209	15	1.4
59635	1991	0210	15.1	1.3
59635	1991	0211	15.2	1.2
59635	1991	0212	15.3	1.2
59635	1991	0213	15.5	1.1
59635	1991	0214	15.6	1.1
59635	1991	0215	15.7	1
59635	1991	0216	15.8	1
59635	1991	0217	15.9	1
59635	1991	0218	16	0.9
59635	1991	0219	16.1	0.9
59635	1991	0220	16.2	0.9
59635	1991	0221	16.3	0.9
59635	1991	0222	16.4	0.9
59635	1991	0223	16.5	0.9
59635	1991	0224	16.6	0.9
59635	1991	0225	16.7	1
59635	1991	0226	16.8	1
59635	1991	0227	16.8	1.1
59635	1991	0228	16.9	1.1
59635	1991	0229	16.9	1.1
59635	1991	0301	17	1.1
59635	1991	0302	17	1.2
59635	1991	0303	17.1	1.3
59635	1991	0304	17.2	1.3
59635	1991	0305	17.2	1.4
59635	1991	0306	17.3	1.4
59635	1991	0307	17.4	1.5
59635	1991	0308	17.4	1.5
59635	1991	0309	17.5	1.6
59635	1991	0310	17.6	1.7
59635	1991	0311	17.7	1.7
59635	1991	0312	17.7	1.7
59635	1991	0313	17.8	1.8
59635	1991	0314	17.9	1.8
59635	1991	0315	18	1.9
59635	1991	0316	18.1	1.9
59635	1991	0317	18.2	1.9
59635	1991	0318	18.3	1.9
59635	1991	0319	18.5	2
59635	1991	0320	18.6	2
59635	1991	0321	18.7	2
59635	1991	0322	18.8	2
59635	1991	0323	19	2
59635	1991	0324	19.1	2
59635	1991	0325	19.3	2.1
59635	1991	0326	19.4	2.1
59635	1991	0327	19.6	2.1
59635	1991	0328	19.8	2.1
59635	1991	0329	19.9	2.1
59635	1991	0330	20.1	2.1
59635	1991	0331	20.3	2.2
59635	1991	0401	20.5	2.2
59635	1991	0402	20.6	2.2
59635	1991	0403	20.8	2.2
59635	1991	0404	21	2.3
59635	1991	0405	21.2	2.3
59635	1991	0406	21.4	2.3
59635	1991	0407	21.6	2.4
59635	1991	0408	21.7	2.4
59635	1991	0409	21.9	2.4
59635	1991	0410	22.1	2.5
59635	1991	0411	22.3	2.5
59635	1991	0412	22.5	2.6
59635	1991	0413	22.6	2.6
59635	1991	0414	22.8	2.6
59635	1991	0415	23	2.7
59635	1991	0416	23.1	2.7
59635	1991	0417	23.3	2.8
59635	1991	0418	23.5	2.8
59635	1991	0419	23.6	2.9
59635	1991	0420	23.8	3
59635	1991	0421	23.9	3
59635	1991	0422	24.1	3.1
59635	1991	0423	24.2	3.2
59635	1991	0424	24.4	3.3
59635	1991	0425	24.5	3.3
59635	1991	0426	24.6	3.4
59635	1991	0427	24.8	3.5
59635	1991	0428	24.9	3.7
59635	1991	0429	25	3.8
59635	1991	0430	25.2	3.9
59635	1991	0501	25.3	4.1
59635	1991	0502	25.4	4.2
59635	1991	0503	25.5	4.4
59635	1991	0504	25.6	4.6
59635	1991	0505	25.7	4.8
59635	1991	0506	25.8	5
59635	1991	0507	25.9	5.2
59635	1991	0508	26	5.4
59635	1991	0509	26.1	5.7
59635	1991	0510	26.2	5.9
59635	1991	0511	26.3	6.2
59635	1991	0512	26.4	6.5
59635	1991	0513	26.5	6.7
59635	1991	0514	26.5	7
59635	1991	0515	26.6	7.3
59635	1991	0516	26.7	7.6
59635	1991	0517	26.8	7.9
59635	1991	0518	26.8	8.3
59635	1991	0519	26.9	8.6
59635	1991	0520	26.9	8.9
59635	1991	0521	27	9.2
59635	1991	0522	27.1	9.5
59635	1991	0523	27.1	9.8
59635	1991	0524	27.2	10.1
59635	1991	0525	27.2	10.4
59635	1991	0526	27.3	10.7
59635	1991	0527	27.3	11
59635	1991	0528	27.4	11.3
59635	1991	0529	27.4	11.6
59635	1991	0530	27.5	11.8
59635	1991	0531	27.5	12.1
59635	1991	0601	27.6	12.3
59635	1991	0602	27.6	12.6
59635	1991	0603	27.7	12.8
59635	1991	0604	27.7	13
59635	1991	0605	27.8	13.3
59635	1991	0606	27.8	13.5
59635	1991	0607	27.9	13.7
59635	1991	0608	28	13.9
59635	1991	0609	28	14.1
59635	1991	0610	28.1	14.3
59635	1991	0611	28.1	14.5
59635	1991	0612	28.2	14.6
59635	1991	0613	28.2	14.8
59635	1991	0614	28.3	15
59635	1991	0615	28.3	15.2
59635	1991	0616	28.4	15.4
59635	1991	0617	28.4	15.6
59635	1991	0618	28.5	15.7
59635	1991	0619	28.5	15.9
59635	1991	0620	28.5	16.1
59635	1991	0621	28.6	16.3
59635	1991	0622	28.6	16.4
59635	1991	0623	28.7	16.6
59635	1991	0624	28.7	16.8
59635	1991	0625	28.7	16.9
59635	1991	0626	28.7	17.1
59635	1991	0627	28.8	17.3
59635	1991	0628	28.8	17.4
59635	1991	0629	28.8	17.6
59635	1991	0630	28.8	17.7
59635	1991	0701	28.8	17.8
59635	1991	0702	28.8	17.9
59635	1991	0703	28.8	18.1
59635	1991	0704	28.8	18.2
59635	1991	0705	28.8	18.3
59635	1991	0706	28.8	18.3
59635	1991	0707	28.8	18.4
59635	1991	0708	28.7	18.5
59635	1991	0709	28.7	18.5
59635	1991	0710	28.7	18.6
59635	1991	0711	28.7	18.6
59635	1991	0712	28.7	18.6
59635	1991	0713	28.6	18.6
59635	1991	0714	28.6	18.6
59635	1991	0715	28.6	18.6
59635	1991	0716	28.6	18.6
59635	1991	0717	28.6	18.6
59635	1991	0718	28.5	18.6
59635	1991	0719	28.5	18.6
59635	1991	0720	28.5	18.5
59635	1991	0721	28.5	18.5
59635	1991	0722	28.5	18.5
59635	1991	0723	28.5	18.4
59635	1991	0724	28.5	18.4
59635	1991	0725	28.4	18.3
59635	1991	0726	28.4	18.3
59635	1991	0727	28.4	18.3
59635	1991	0728	28.4	18.2
59635	1991	0729	28.4	18.1
59635	1991	0730	28.4	18.1
59635	1991	0731	28.4	18
59635	1991	0801	28.4	18
59635	1991	0802	28.4	17.9
59635	1991	0803	28.4	17.8
59635	1991	0804	28.4	17.7
59635	1991	0805	28.5	17.6
59635	1991	0806	28.5	17.5
59635	1991	0807	28.5	17.4
59635	1991	0808	28.5	17.3
59635	1991	0809	28.5	17.2
59635	1991	0810	28.5	17
59635	1991	0811	28.5	16.9
59635	1991	0812	28.5	16.7
59635	1991	0813	28.5	16.5
59635	1991	0814	28.5	16.3
59635	1991	0815	28.4	16.1
59635	1991	0816	28.4	15.9
59635	1991	0817	28.4	15.7
59635	1991	0818	28.4	15.4
59635	1991	0819	28.4	15.2
59635	1991	0820	28.4	14.9
59635	1991	0821	28.4	14.6
59635	1991	0822	28.3	14.3
59635	1991	0823	28.3	14
59635	1991	0824	28.3	13.8
59635	1991	0825	28.3	13.5
59635	1991	0826	28.2	13.2
59635	1991	0827	28.2	12.9
59635	1991	0828	28.2	12.6
59635	1991	0829	28.2	12.3
59635	1991	0830	28.1	12
59635	1991	0831	28.1	11.7
59635	1991	0901	28.1	11.5
59635	1991	0902	28.1	11.2
59635	1991	0903	28	11
59635	1991	0904	28	10.7
59635	1991	0905	28	10.5
59635	1991	0906	28	10.3
59635	1991	0907	27.9	10.1
59635	1991	0908	27.9	9.9
59635	1991	0909	27.9	9.8
59635	1991	0910	27.9	9.6
59635	1991	0911	27.8	9.4
59635	1991	0912	27.8	9.3
59635	1991	0913	27.8	9.2
59635	1991	0914	27.7	9
59635	1991	0915	27.7	8.9
59635	1991	0916	27.7	8.8
59635	1991	0917	27.6	8.7
59635	1991	0918	27.6	8.6
59635	1991	0919	27.5	8.5
59635	1991	0920	27.5	8.3
59635	1991	0921	27.4	8.2
59635	1991	0922	27.4	8.1
59635	1991	0923	27.3	7.9
59635	1991	0924	27.2	7.8
59635	1991	0925	27.2	7.6
59635	1991	0926	27.1	7.5
59635	1991	0927	27	7.3
59635	1991	0928	26.9	7.1
59635	1991	0929	26.8	6.9
59635	1991	0930	26.7	6.8
59635	1991	1001	26.6	6.6
59635	1991	1002	26.5	6.3
59635	1991	1003	26.4	6.1
59635	1991	1004	26.3	5.9
59635	1991	1005	26.2	5.7
59635	1991	1006	26.1	5.5
59635	1991	1007	26	5.2
59635	1991	1008	25.9	5
59635	1991	1009	25.7	4.8
59635	1991	1010	25.6	4.6
59635	1991	1011	25.5	4.4
59635	1991	1012	25.4	4.2
59635	1991	1013	25.3	4
59635	1991	1014	25.1	3.9
59635	1991	1015	25	3.7
59635	1991	1016	24.9	3.6
59635	1991	1017	24.8	3.5
59635	1991	1018	24.7	3.3
59635	1991	1019	24.6	3.3
59635	1991	1020	24.5	3.2
59635	1991	1021	24.4	3.1
59635	1991	1022	24.2	3.1
59635	1991	1023	24.1	3.1
59635	1991	1024	24	3
59635	1991	1025	23.9	3
59635	1991	1026	23.8	3.1
59635	1991	1027	23.7	3.1
59635	1991	1028	23.6	3.1
59635	1991	1029	23.5	3.1
59635	1991	1030	23.4	3.2
59635	1991	1031	23.3	3.2
59635	1991	1101	23.2	3.2
59635	1991	1102	23.1	3.3
59635	1991	1103	23	3.3
59635	1991	1104	22.9	3.3
59635	1991	1105	22.8	3.4
59635	1991	1106	22.7	3.4
59635	1991	1107	22.5	3.4
59635	1991	1108	22.4	3.4
59635	1991	1109	22.3	3.3
59635	1991	1110	22.1	3.3
59635	1991	1111	22	3.3
59635	1991	1112	21.8	3.2
59635	1991	1113	21.7	3.1
59635	1991	1114	21.5	3.1
59635	1991	1115	21.3	3
59635	1991	1116	21.2	2.9
59635	1991	1117	21	2.8
59635	1991	1118	20.8	2.6
59635	1991	1119	20.6	2.5
59635	1991	1120	20.4	2.4
59635	1991	1121	20.2	2.3
59635	1991	1122	20	2.2
59635	1991	1123	19.8	2
59635	1991	1124	19.6	1.9
59635	1991	1125	19.4	1.8
59635	1991	1126	19.2	1.7
59635	1991	1127	19	1.6
59635	1991	1128	18.8	1.5
59635	1991	1129	18.7	1.4
59635	1991	1130	18.5	1.3
59635	1991	1201	18.3	1.2
59635	1991	1202	18.1	1.2
59635	1991	1203	18	1.1
59635	1991	1204	17.8	1.1
59635	1991	1205	17.6	1
59635	1991	1206	17.5	1
59635	1991	1207	17.4	1
59635	1991	1208	17.2	1
59635	1991	1209	17.1	1
59635	1991	1210	17	1
59635	1991	1211	16.9	1
59635	1991	1212	16.8	1
59635	1991	1213	16.7	1
59635	1991	1214	16.6	1.1
59635	1991	1215	16.5	1.1
59635	1991	1216	16.4	1.1
59635	1991	1217	16.3	1.1
59635	1991	1218	16.3	1.1
59635	1991	1219	16.2	1.2
59635	1991	1220	16.1	1.2
59635	1991	1221	16.1	1.2
59635	1991	1222	16	1.2
59635	1991	1223	16	1.2
59635	1991	1224	15.9	1.2
59635	1991	1225	15.8	1.3
59635	1991	1226	15.8	1.3
59635	1991	1227	15.7	1.3
59635	1991	1228	15.7	1.3
59635	1991	1229	15.6	1.3
59635	1991	1230	15.5	1.3
59635	1991	1231	15.4	1.3
59640	1991	0101	15.6	1.1
59640	1991	0102	15.6	1.1
59640	1991	0103	15.5	1.1
59640	1991	0104	15.4	1.1
59640	1991	0105	15.3	1.1
59640	1991	0106	15.3	1.2
59640	1991	0107	15.2	1.2
59640	1991	0108	15.1	1.2
59640	1991	0109	15	1.2
59640	1991	0110	15	1.3
59640	1991	0111	14.9	1.3
59640	1991	0112	14.8	1.3
59640	1991	0113	14.8	1.3
59640	1991	0114	14.7	1.3
59640	1991	0115	14.7	1.4
59640	1991	0116	14.6	1.4
59640	1991	0117	14.6	1.4
59640	1991	0118	14.5	1.4
59640	1991	0119	14.5	1.4
59640	1991	0120	14.5	1.5
59640	1991	0121	14.5	1.5
59640	1991	0122	14.5	1.5
59640	1991	0123	14.5	1.5
59640	1991	0124	14.5	1.5
59640	1991	0125	14.5	1.5
59640	1991	0126	14.5	1.5
59640	1991	0127	14.6	1.5
59640	1991	0128	14.6	1.5
59640	1991	0129	14.7	1.5
59640	1991	0130	14.8	1.5
59640	1991	0131	14.9	1.5
59640	1991	0201	14.9	1.5
59640	1991	0202	15	1.5
59640	1991	0203	15.1	1.5
59640	1991	0204	15.3	1.5
59640	1991	0205	15.4	1.5
59640	1991	0206	15.5	1.5
59640	1991	0207	15.6	1.5
59640	1991	0208	15.7	1.5
59640	1991	0209	15.9	1.5
59640	1991	0210	16	1.4
59640	1991	0211	16.1	1.4
59640	1991	0212	16.3	1.4
59640	1991	0213	16.4	1.4
59640	1991	0214	16.5	1.4
59640	1991	0215	16.6	1.4
59640	1991	0216	16.8	1.3
59640	1991	0217	16.9	1.3
59640	1991	0218	17	1.3
59640	1991	0219	17.1	1.3
59640	1991	0220	17.2	1.3
59640	1991	0221	17.3	1.3
59640	1991	0222	17.4	1.3
59640	1991	0223	17.5	1.3
59640	1991	0224	17.6	1.3
59640	1991	0225	17.7	1.3
59640	1991	0226	17.8	1.3
59640	1991	0227	17.9	1.3
59640	1991	0228	18	1.3
59640	1991	0229	18	1.3
59640	1991	0301	18.1	1.3
59640	1991	0302	18.1	1.3
59640	1991	0303	18.2	1.3
59640	1991	0304	18.3	1.4
59640	1991	0305	18.4	1.4
59640	1991	0306	18.4	1.4
59640	1991	0307	18.5	1.4
59640	1991	0308	18.6	1.5
59640	1991	0309	18.7	1.5
59640	1991	0310	18.7	1.5
59640	1991	0311	18.8	1.6
59640	1991	0312	18.9	1.6
59640	1991	0313	19	1.6
59640	1991	0314	19.1	1.7
59640	1991	0315	19.2	1.7
59640	1991	0316	19.3	1.8
59640	1991	0317	19.4	1.8
59640	1991	0318	19.5	1.9
59640	1991	0319	19.6	1.9
59640	1991	0320	19.8	2
59640	1991	0321	19.9	2
59640	1991	0322	20	2
59640	1991	0323	20.2	2.1
59640	1991	0324	20.3	2.1
59640	1991	0325	20.5	2.2
59640	1991	0326	20.6	2.2
59640	1991	0327	20.8	2.3
59640	1991	0328	20.9	2.3
59640	1991	0329	21.1	2.4
59640	1991	0330	21.3	2.4
59640	1991	0331	21.4	2.4
59640	1991	0401	21.6	2.5
59640	1991	0402	21.8	2.5
59640	1991	0403	21.9	2.5
59640	1991	0404	22.1	2.6
59640	1991	0405	22.3	2.6
59640	1991	0406	22.5	2.6
59640	1991	0407	22.6	2.7
59640	1991	0408	22.8	2.7
59640	1991	0409	23	2.7
59640	1991	0410	23.1	2.8
59640	1991	0411	23.3	2.8
59640	1991	0412	23.5	2.8
59640	1991	0413	23.6	2.8
59640	1991	0414	23.8	2.9
59640	1991	0415	23.9	2.9
59640	1991	0416	24.1	2.9
59640	1991	0417	24.3	2.9
59640	1991	0418	24.4	2.9
59640	1991	0419	24.6	2.9
59640	1991	0420	24.7	3
59640	1991	0421	24.8	3
59640	1991	0422	25	3
59640	1991	0423	25.1	3
59640	1991	0424	25.3	3
59640	1991	0425	25.4	3
59640	1991	0426	25.5	3.1
59640	1991	0427	25.6	3.1
59640	1991	0428	25.8	3.1
59640	1991	0429	25.9	3.1
59640	1991	0430	26	3.1
59640	1991	0501	26.1	3.2
59640	1991	0502	26.2	3.2
59640	1991	0503	26.3	3.2
59640	1991	0504	26.4	3.3
59640	1991	0505	26.5	3.3
59640	1991	0506	26.6	3.4
59640	1991	0507	26.7	3.5
59640	1991	0508	26.8	3.5
59640	1991	0509	26.9	3.6
59640	1991	0510	27	3.7
59640	1991	0511	27.1	3.8
59640	1991	0512	27.2	3.9
59640	1991	0513	27.2	4.1
59640	1991	0514	27.3	4.2
59640	1991	0515	27.4	4.3
59640	1991	0516	27.4	4.5
59640	1991	0517	27.5	4.6
59640	1991	0518	27.6	4.8
59640	1991	0519	27.6	5
59640	1991	0520	27.7	5.2
59640	1991	0521	27.7	5.4
59640	1991	0522	27.8	5.6
59640	1991	0523	27.9	5.8
59640	1991	0524	27.9	6
59640	1991	0525	28	6.3
59640	1991	0526	28	6.5
59640	1991	0527	28	6.7
59640	1991	0528	28.1	7
59640	1991	0529	28.1	7.2
59640	1991	0530	28.2	7.5
59640	1991	0531	28.2	7.7
59640	1991	0601	28.3	7.9
59640	1991	0602	28.3	8.2
59640	1991	0603	28.4	8.4
59640	1991	0604	28.4	8.6
59640	1991	0605	28.4	8.8
59640	1991	0606	28.5	9
59640	1991	0607	28.5	9.2
59640	1991	0608	28.6	9.4
59640	1991	0609	28.6	9.6
59640	1991	0610	28.7	9.8
59640	1991	0611	28.7	9.9
59640	1991	0612	28.7	10.1
59640	1991	0613	28.8	10.2
59640	1991	0614	28.8	10.3
59640	1991	0615	28.9	10.4
59640	1991	0616	28.9	10.5
59640	1991	0617	28.9	10.6
59640	1991	0618	29	10.7
59640	1991	0619	29	10.8
59640	1991	0620	29	10.9
59640	1991	0621	29.1	11
59640	1991	0622	29.1	11
59640	1991	0623	29.1	11.1
59640	1991	0624	29.1	11.1
59640	1991	0625	29.2	11.2
59640	1991	0626	29.2	11.3
59640	1991	0627	29.2	11.3
59640	1991	0628	29.2	11.4
59640	1991	0629	29.2	11.5
59640	1991	0630	29.2	11.6
59640	1991	0701	29.2	11.6
59640	1991	0702	29.2	11.7
59640	1991	0703	29.2	11.9
59640	1991	0704	29.2	12
59640	1991	0705	29.2	12.1
59640	1991	0706	29.2	12.2
59640	1991	0707	29.2	12.4
59640	1991	0708	29.1	12.6
59640	1991	0709	29.1	12.7
59640	1991	0710	29.1	12.9
59640	1991	0711	29.1	13.1
59640	1991	0712	29.1	13.3
59640	1991	0713	29	13.5
59640	1991	0714	29	13.7
59640	1991	0715	29	13.9
59640	1991	0716	29	14.2
59640	1991	0717	28.9	14.4
59640	1991	0718	28.9	14.6
59640	1991	0719	28.9	14.8
59640	1991	0720	28.9	15
59640	1991	0721	28.9	15.2
59640	1991	0722	28.8	15.4
59640	1991	0723	28.8	15.6
59640	1991	0724	28.8	15.7
59640	1991	0725	28.8	15.9
59640	1991	0726	28.8	16
59640	1991	0727	28.8	16.1
59640	1991	0728	28.8	16.2
59640	1991	0729	28.8	16.3
59640	1991	0730	28.8	16.3
59640	1991	0731	28.8	16.3
59640	1991	0801	28.8	16.3
59640	1991	0802	28.8	16.2
59640	1991	0803	28.8	16.2
59640	1991	0804	28.8	16
59640	1991	0805	28.8	15.9
59640	1991	0806	28.8	15.8
59640	1991	0807	28.8	15.6
59640	1991	0808	28.8	15.4
59640	1991	0809	28.8	15.1
59640	1991	0810	28.8	14.9
59640	1991	0811	28.8	14.6
59640	1991	0812	28.7	14.3
59640	1991	0813	28.7	14
59640	1991	0814	28.7	13.7
59640	1991	0815	28.7	13.3
59640	1991	0816	28.7	13
59640	1991	0817	28.7	12.6
59640	1991	0818	28.7	12.3
59640	1991	0819	28.7	11.9
59640	1991	0820	28.6	11.5
59640	1991	0821	28.6	11.2
59640	1991	0822	28.6	10.8
59640	1991	0823	28.6	10.5
59640	1991	0824	28.5	10.1
59640	1991	0825	28.5	9.8
59640	1991	0826	28.5	9.5
59640	1991	0827	28.5	9.2
59640	1991	0828	28.4	8.9
59640	1991	0829	28.4	8.6
59640	1991	0830	28.4	8.4
59640	1991	0831	28.3	8.1
59640	1991	0901	28.3	7.9
59640	1991	0902	28.3	7.7
59640	1991	0903	28.2	7.5
59640	1991	0904	28.2	7.4
59640	1991	0905	28.2	7.2
59640	1991	0906	28.2	7.1
59640	1991	0907	28.1	7
59640	1991	0908	28.1	6.8
59640	1991	0909	28.1	6.7
59640	1991	0910	28	6.7
59640	1991	0911	28	6.6
59640	1991	0912	28	6.5
59640	1991	0913	27.9	6.4
59640	1991	0914	27.9	6.4
59640	1991	0915	27.9	6.3
59640	1991	0916	27.8	6.2
59640	1991	0917	27.8	6.2
59640	1991	0918	27.7	6.1
59640	1991	0919	27.7	6
59640	1991	0920	27.6	6
59640	1991	0921	27.6	5.9
59640	1991	0922	27.5	5.8
59640	1991	0923	27.5	5.7
59640	1991	0924	27.4	5.6
59640	1991	0925	27.3	5.5
59640	1991	0926	27.2	5.4
59640	1991	0927	27.2	5.3
59640	1991	0928	27.1	5.1
59640	1991	0929	27	5
59640	1991	0930	26.9	4.9
59640	1991	1001	26.8	4.7
59640	1991	1002	26.7	4.5
59640	1991	1003	26.6	4.4
59640	1991	1004	26.5	4.2
59640	1991	1005	26.4	4
59640	1991	1006	26.3	3.9
59640	1991	1007	26.2	3.7
59640	1991	1008	26	3.5
59640	1991	1009	25.9	3.4
59640	1991	1010	25.8	3.2
59640	1991	1011	25.7	3.1
59640	1991	1012	25.6	2.9
59640	1991	1013	25.5	2.8
59640	1991	1014	25.3	2.6
59640	1991	1015	25.2	2.5
59640	1991	1016	25.1	2.4
59640	1991	1017	25	2.3
59640	1991	1018	24.9	2.2
59640	1991	1019	24.8	2.1
59640	1991	1020	24.7	2
59640	1991	1021	24.5	2
59640	1991	1022	24.4	1.9
59640	1991	1023	24.3	1.9
59640	1991	1024	24.2	1.8
59640	1991	1025	24.1	1.8
59640	1991	1026	24	1.8
59640	1991	1027	23.9	1.8
59640	1991	1028	23.8	1.8
59640	1991	1029	23.7	1.8
59640	1991	1030	23.6	1.8
59640	1991	1031	23.5	1.8
59640	1991	1101	23.4	1.8
59640	1991	1102	23.3	1.9
59640	1991	1103	23.2	1.9
59640	1991	1104	23	1.9
59640	1991	1105	22.9	1.9
59640	1991	1106	22.8	2
59640	1991	1107	22.7	2
59640	1991	1108	22.5	2
59640	1991	1109	22.4	2
59640	1991	1110	22.3	2
59640	1991	1111	22.1	2
59640	1991	1112	22	2
59640	1991	1113	21.8	2
59640	1991	1114	21.6	2
59640	1991	1115	21.5	2
59640	1991	1116	21.3	2
59640	1991	1117	21.1	2
59640	1991	1118	20.9	1.9
59640	1991	1119	20.8	1.9
59640	1991	1120	20.6	1.9
59640	1991	1121	20.4	1.8
59640	1991	1122	20.2	1.8
59640	1991	1123	20	1.7
59640	1991	1124	19.8	1.7
59640	1991	1125	19.6	1.6
59640	1991	1126	19.4	1.5
59640	1991	1127	19.2	1.5
59640	1991	1128	19.1	1.4
59640	1991	1129	18.9	1.4
59640	1991	1130	18.7	1.3
59640	1991	1201	18.5	1.2
59640	1991	1202	18.4	1.2
59640	1991	1203	18.2	1.1
59640	1991	1204	18	1.1
59640	1991	1205	17.9	1
59640	1991	1206	17.7	1
59640	1991	1207	17.6	1
59640	1991	1208	17.5	0.9
59640	1991	1209	17.3	0.9
59640	1991	1210	17.2	0.9
59640	1991	1211	17.1	0.8
59640	1991	1212	17	0.8
59640	1991	1213	16.9	0.8
59640	1991	1214	16.8	0.8
59640	1991	1215	16.7	0.8
59640	1991	1216	16.7	0.8
59640	1991	1217	16.6	0.8
59640	1991	1218	16.5	0.8
59640	1991	1219	16.4	0.8
59640	1991	1220	16.4	0.8
